Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Availablity/Capacity,Credits,Academic Level
Winter 2023,Open,PSYC*3290*0105 (3574) Statistical Analysis in Psych,Guelph,LEC Mon; Wed 08:30AM - 09:20AM; AD-S; Room VIRTUALLAB Thur 11:30AM - 01:20PM; MCKN; Room 028,D. Stanley,28  /  28,0.50,Undergraduate
Winter 2023,Open,PSYC*3290*0106 (3575) Statistical Analysis in Psych,Guelph,LEC Mon; Wed 08:30AM - 09:20AM; AD-S; Room VIRTUALLAB Fri 08:30AM - 10:20AM; MCKN; Room 028,D. Stanley,28  /  28,0.50,Undergraduate
Winter 2023,Open,PSYC*3290*0107 (3576) Statistical Analysis in Psych,Guelph,LEC Mon; Wed 08:30AM - 09:20AM; AD-S; Room VIRTUALLAB Fri 11:30AM - 01:20PM; MCKN; Room 028,D. Stanley,28  /  28,0.50,Undergraduate
Winter 2023,Closed,PSYC*3300*01 (3577) Psychology of Gender,Guelph,LEC Mon; Wed 05:30PM - 06:50PM; ROZH; Room 102,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,PSYC*3410*0101 (3578) Behavioural Neuroscience II,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MACN; Room 113LAB Fri 01:30PM - 03:20PM; SSC; Room 2307,TBA  TBA,28  /  28,0.50,Undergraduate
Winter 2023,Open,PSYC*3410*0102 (3579) Behavioural Neuroscience II,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MACN; Room 113LAB Tues 05:30PM - 07:29PM; SSC; Room 2307,TBA  TBA,28  /  28,0.50,Undergraduate
Winter 2023,Open,PSYC*3410*0103 (3580) Behavioural Neuroscience II,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MACN; Room 113LAB Fri 08:30AM - 10:20AM; SSC; Room 2307,TBA  TBA,28  /  28,0.50,Undergraduate
Winter 2023,Open,PSYC*3410*0104 (3581) Behavioural Neuroscience II,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MACN; Room 113LAB Mon 03:30PM - 05:20PM; SSC; Room 2307,TBA  TBA,28  /  28,0.50,Undergraduate
Winter 2023,Open,PSYC*3410*0105 (3582) Behavioural Neuroscience II,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MACN; Room 113LAB Fri 11:30AM - 01:20PM; SSC; Room 2307,TBA  TBA,28  /  28,0.50,Undergraduate
Winter 2023,Closed,PSYC*3410*0106 (3583) Behavioural Neuroscience II,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MACN; Room 113LAB Fri 03:30PM - 05:20PM; SSC; Room 2307,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,PSYC*3450*01 (3584) Social-Personality Development,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; RICH; Room 2520,TBA  TBA,200  /  200,0.50,Undergraduate
Winter 2023,Open,PSYC*3470*01 (3585) Putting Psychology to Work,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 102,TBA  TBA,120  /  120,0.50,Undergraduate
Winter 2023,Open,PSYC*3480*DE01 (3586) Psychology of Sport,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,350  /  350,0.50,Undergraduate
Winter 2023,Open,PSYC*3910*01 (3587) Psychology Externship,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.50,Undergraduate
Winter 2023,Open,PSYC*4240*01 (3588) Adv Independent Research,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,50  /  50,0.50,Undergraduate
Winter 2023,Open,PSYC*4310*01 (3589) Adv Social/Applied Social Psyc,Guelph,LEC Thur 02:30PM - 05:20PM; MCKN; Room 228,I. Newby,24  /  24,0.50,Undergraduate
Winter 2023,Open,PSYC*4460*01 (3590) Adv Top in Clin ,Guelph,LEC Wed 11:30AM - 02:20PM; AD-S; Room VIRTUAL,S. Craig,19  /  19,0.50,Undergraduate
Winter 2023,Open,PSYC*4540*01 (3591) Practical Applications of Psyc,Guelph,LEC Thur 08:30AM - 11:20AM; MCKN; Room 228,D. Meegan,48  /  48,1.00,Undergraduate
Winter 2023,Open,PSYC*4540*02 (3592) Practical Applications of Psyc,Guelph,LEC Wed; Fri 10:00AM - 11:20AM; MCKN; Room 231,TBA  TBA,48  /  48,1.00,Undergraduate
Winter 2023,Open,PSYC*4540*03 (3593) Practical Applications of Psyc,Guelph,LEC Tues 08:30AM - 11:20AM; MCKN; Room 231,TBA  TBA,48  /  48,1.00,Undergraduate
Winter 2023,Open,PSYC*4580*01 (3594) Spec Topics in Behav Sciences,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 117,N. Al,100  /  100,0.50,Undergraduate
Winter 2023,Open,PSYC*4750*01 (3595) Motivation ,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; MCKN; Room 117,M. Fenske,115  /  115,0.50,Undergraduate
Winter 2023,Open,PSYC*4880*01 (3596) Honours Thesis II,Guelph,LEC Tues 08:30AM - 11:20AM; MCKN; Room 229,L. Son Hing,50  /  50,1.00,Undergraduate
Winter 2023,Open,PSYC*6010*01 (3597) Integrated CCAP Assessment,Guelph,LEC Thur 11:30AM - 02:20PM; MCKN; Room 314,E. Newby,30  /  30,0.50,Graduate
Winter 2023,Open,PSYC*6190*01 (3598) Research Project,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,1.00,Graduate
Winter 2023,Open,PSYC*6380*01 (3599) Multivariate Stats for PSYC,Guelph,LEC Tues 02:30PM - 05:20PM; MCKN; Room 305,TBA  TBA,23  /  30,0.50,Graduate
Winter 2023,Open,PSYC*6401*01 (3600) Reading Course I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.25,Graduate
Winter 2023,Open,PSYC*6402*01 (3601) Reading Course II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.50,Graduate
Winter 2023,Open,PSYC*6471*01 (3602) Practicum I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.50,Graduate
Winter 2023,Open,PSYC*6472*01 (3603) Practicum II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,1.00,Graduate
Winter 2023,Open,PSYC*6473*01 (3604) Practicum III,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.25,Graduate
Winter 2023,Open,PSYC*6521*01 (3605) Research Seminar I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.25,Graduate
Winter 2023,Open,PSYC*6522*01 (3606) Research Seminar II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.50,Graduate
Winter 2023,Open,PSYC*6740*01 (3607) Research Seminar in NACS A,Guelph,LEC Wed 03:30PM - 05:20PM; MAC; Room 149,E. Choleris,6  /  10,0.50,Graduate
Winter 2023,Open,PSYC*6760*01 (3608) Research Seminar in NACS B,Guelph,LEC Wed 03:30PM - 05:20PM; MAC; Room 149,E. Choleris,32  /  35,0.00,Graduate
Winter 2023,Open,PSYC*6790*01 (3609) Memory and Cognition,Guelph,LEC Thur 02:30PM - 05:20PM; ROZH; Room 109,C. Fiacconi,28  /  30,0.50,Graduate
Winter 2023,Open,PSYC*6800*01 (3610) Neurobiology of Learning,Guelph,LEC Wed 11:30AM - 02:20PM; MCKN; Room 342,B. Winters,14  /  15,0.50,Graduate
Winter 2023,Open,PSYC*6810*01 (3611) Neuropsychology,Guelph,LEC Tues 11:30AM - 02:20PM; MCKN; Room 342,TBA  TBA,9  /  10,0.50,Graduate
Winter 2023,Open,PSYC*6840*01 (3612) Program Evaluation,Guelph,LEC Tues 08:30AM - 11:20AM; CRSC; Room 403,TBA  TBA,29  /  30,0.50,Graduate
Winter 2023,Open,PSYC*6880*01 (3613) Ethical Issues in Psychology,Guelph,LEC Wed 08:30AM - 11:20AM; MCKN; Room 318,C. McMurtry,24  /  30,0.25,Graduate
Winter 2023,Open,PSYC*6890*01 (3614) Legislation and Practice,Guelph,LEC Mon 02:30PM - 05:20PM; ROZH; Room 109,C. McMurtry,30  /  30,0.25,Graduate
Winter 2023,Open,PSYC*6910*01 (3615) Critical Approaches to AS,Guelph,LEC Thur 11:30AM - 02:20PM; MCKN; Room 317,J. Yen,28  /  30,0.50,Graduate
Winter 2023,Open,PSYC*7030*01 (3616) Work Attitudes ,Guelph,LEC Mon 02:30PM - 05:20PM; ROZH; Room 107,H. Gill,25  /  30,0.50,Graduate
Winter 2023,Open,PSYC*7050*01 (3617) Research Seminar in I/O,Guelph,LEC Wed 11:30AM - 02:20PM; MCKN; Room 238,J. Spence,18  /  25,0.00,Graduate
Winter 2023,Open,PSYC*7080*01 (3618) I/O Psychology Consulting,Guelph,LEC Wed 11:30AM - 02:20PM; MCKN; Room 238,P. Hausdorf,15  /  20,0.00,Graduate
Winter 2023,Open,PSYC*7160*01 (3619) Employee Development,Guelph,LEC Thur 02:30PM - 05:20PM; ROZH; Room 107,P. Hausdorf,25  /  30,0.50,Graduate
Winter 2023,Open,PSYC*7170*01 (3620) I/O Research Internship I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.50,Graduate
Winter 2023,Open,PSYC*7180*01 (3621) I/O Research Internship II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,30  /  30,0.50,Graduate
Winter 2023,Open,PSYC*7991*01 (3622) CCAP Practicum I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,T. Berman,30  /  30,0.25,Graduate
Winter 2023,Open,PSYC*7992*01 (3623) CCAP Practicum II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,C. McMurtry,30  /  30,0.50,Graduate
Winter 2023,Open,PSYC*7993*01 (3624) CCAP Practicum III,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,T. Berman,30  /  30,1.00,Graduate
Winter 2023,Open,PSYC*7994*01 (3625) CP: CBT Practicum,Guelph,LEC Thur 08:30AM - 11:20AM; Room TBA Room TBA,TBA  TBA,30  /  30,1.00,Graduate
Winter 2023,Open,PSYC*7996*01 (3626) Clin Super Consult/Prog Eval,Guelph,LEC Tues 11:30AM - 02:20PM; MCKN; Room 119,TBA  TBA,20  /  20,0.50,Graduate
Winter 2023,Open,PSYC*8000*01 (3627) Clinical Internship,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,M. Lumley,20  /  20,0.00,Graduate
Winter 2023,Open,REAL*1820*01 (3628) Real Estate and Housing,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; MCKN; Room 029,L. Legge,60  /  60,0.50,Undergraduate
Winter 2023,Open,REAL*2820*01 (3629) Real Estate Finance,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MCKN; Room 121,J. Zhou,60  /  60,0.50,Undergraduate
Winter 2023,Open,REAL*3890*01 (3630) Property Management,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MCLN; Room 107,L. Legge,60  /  60,0.50,Undergraduate
Winter 2023,Open,REAL*4830*0101 (3631) Real Estate Development Proj,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; GRHM; Room 2310SEM Tues 11:30AM - 02:20PM; MCKN; Room 223,R. Holtermans,60  /  60,1.00,Undergraduate
Winter 2023,Open,RPD*6070*01 (3632) Project Development,Guelph,LEC Thur 11:30AM - 02:20PM; LA; Room 133,S. Sarapura,11  /  15,0.50,Graduate
Winter 2023,Open,RPD*6260*01 (3633) Land Use Planning Law,Guelph,LEC Mon 07:00PM - 09:50PM; ALEX; Room 309,TBA  TBA,12  /  30,0.50,Graduate
Winter 2023,Open,RPD*6280*01 (3634) Planning Practice,Guelph,LEC Wed 02:30PM - 05:20PM; Room TBA Room TBA,W. Caldwell,21  /  30,0.50,Graduate
Winter 2023,Open,RPD*6291*01 (3635) Rural Development Admin,Guelph,LEC Tues 02:30PM - 05:20PM; LA; Room 133,S. Sarapura,13  /  20,0.50,Graduate
Winter 2023,Open,RPD*6320*01 (3636) Water Resource Management,Guelph,LEC Wed 08:30AM - 10:20AM; Room TBA Room TBA,TBA  TBA,16  /  20,0.50,Graduate
Winter 2023,Open,RPD*6360*01 (3637) Major Research Paper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,25  /  25,1.00,Graduate
Winter 2023,Open,RPD*6370*01 (3638) Econ Dvlpmt: Rural Communities,Guelph,LEC Mon 11:30AM - 02:20PM; LA; Room 127,R. Gibson,8  /  25,0.50,Graduate
Winter 2023,Open,RPD*6380*01 (3639) Quantitative Techniques: RPD,Guelph,LEC Tues 11:30AM - 02:20PM; JH; Room 006,N. Brunet,11  /  30,0.50,Graduate
Winter 2023,Open,RPD*6410*01 (3640) Readings in Rural Planning,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,25  /  25,0.50,Graduate
Winter 2023,Open,RST*6010*01 (3641) Sustainable Rural Systems II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,8  /  8,0.50,Graduate
Winter 2023,Open,RST*6110*01 (3642) Integrative Resrch Methods II,Guelph,LEC Tues 09:30AM - 11:20AM; LA; Room 143,S. Epp,8  /  8,0.50,Graduate
Winter 2023,Open,SART*1050*0101 (3643) Foundation Studio,Guelph,LEC Mon 11:30AM - 01:20PM; MCKN; Room 113LAB Tues 08:30AM - 11:20AM; ALEX; Room 375,S. Rechico,5  /  5,0.50,Undergraduate
Winter 2023,Open,SART*1050*0102 (3644) Foundation Studio,Guelph,LEC Mon 11:30AM - 01:20PM; MCKN; Room 113LAB Thur 08:30AM - 11:20AM; ALEX; Room 375,S. Rechico,5  /  5,0.50,Undergraduate
Winter 2023,Open,SART*1050*0103 (3645) Foundation Studio,Guelph,LEC Mon 11:30AM - 01:20PM; MCKN; Room 113LAB Fri 08:30AM - 11:20AM; ALEX; Room 375,S. Rechico,6  /  6,0.50,Undergraduate
Winter 2023,Open,SART*1060*0101 (3646) Core Studio,Guelph,LEC Fri 11:30AM - 01:20PM; MCKN; Room 113 ,TBA  TBA,5  /  5,0.50,Undergraduate
Winter 2023,Open,SART*1060*0102 (3647) Core Studio,Guelph,LEC Fri 11:30AM - 01:20PM; MCKN; Room 113 ,TBA  TBA,5  /  5,0.50,Undergraduate
Winter 2023,Open,SART*1060*0103 (3648) Core Studio,Guelph,LEC Fri 11:30AM - 01:20PM; MCKN; Room 113 ,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Open,SART*2090*01 (3649) Drawing I,Guelph,LAB Mon 11:30AM - 02:20PM; ALEX; Room 185 ,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,SART*2200*01 (3650) Painting I,Guelph,LAB Mon 11:30AM - 02:20PM; ZAV; Room 312LAB Wed 11:30AM - 02:20PM; ZAV; Room 312,M. Tap,22  /  22,0.50,Undergraduate
Winter 2023,Open,SART*2300*01 (3651) Sculpture I,Guelph,LAB Tues 02:30PM - 05:20PM; ZAV; Room 103LAB Thur 02:30PM - 05:20PM; ZAV; Room 103,TBA  TBA,16  /  16,0.50,Undergraduate
Winter 2023,Open,SART*2460*01 (3652) Printmaking I,Guelph,LAB Mon 02:30PM - 05:20PM; ZAV; Room 208LAB Wed 02:30PM - 05:20PM; ZAV; Room 208,K. Zzz,16  /  16,0.50,Undergraduate
Winter 2023,Open,SART*2610*01 (3653) Photography I,Guelph,LAB Mon 11:30AM - 02:20PM; ZAV; Room 406LAB Wed 11:30AM - 02:20PM; ZAV; Room 406,TBA  TBA,14  /  14,0.50,Undergraduate
Winter 2023,Open,SART*2800*01 (3654) Experimental Studio I,Guelph,LAB Mon 02:30PM - 05:20PM; ZAV; Room 318LAB Wed 02:30PM - 05:20PM; ZAV; Room 318,D. Borsato,15  /  15,0.50,Undergraduate
Winter 2023,Open,SART*3090*01 (3655) Drawing II,Guelph,LAB Tues 07:00PM - 09:50PM; ALEX; Room 185LAB Thur 07:00PM - 09:50PM; ALEX; Room 185,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,SART*3200*01 (3656) Painting II,Guelph,LAB Tues 11:30AM - 02:20PM; ZAV; Room 312LAB Thur 11:30AM - 02:20PM; ZAV; Room 312,J. Kissick,19  /  19,0.50,Undergraduate
Winter 2023,Open,SART*3300*01 (3657) Sculpture II,Guelph,LAB Tues 11:30AM - 02:20PM; ZAV; Room 103LAB Thur 11:30AM - 02:20PM; ZAV; Room 103,N. Kruger,16  /  16,0.50,Undergraduate
Winter 2023,Open,SART*3470*01 (3658) Printmaking Photo/Digital,Guelph,LEC Tues 11:30AM - 02:20PM; Room TBA Room TBALEC Thur 11:30AM - 02:20PM; Room TBA Room TBA,TBA  TBA,16  /  16,0.50,Undergraduate
Winter 2023,Open,SART*3750*01 (3659) Photography II,Guelph,LEC Tues 02:30PM - 05:20PM; ZAV; Room 406LEC Thur 02:30PM - 05:20PM; ZAV; Room 406,TBA  TBA,14  /  14,0.50,Undergraduate
Winter 2023,Open,SART*3770*01 (3660) Experimental Studio II,Guelph,LAB Mon 11:30AM - 02:20PM; ZAV; Room 318LAB Wed 11:30AM - 02:20PM; ZAV; Room 318,D. Borsato,8  /  8,0.50,Undergraduate
Winter 2023,Open,SART*3800*01 (3661) Experiential Learning I,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,SART*3900*01 (3662) Experiential Learning II,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,SART*4090*01 (3663) Drawing III,Guelph,LEC Tues 02:30PM - 05:20PM; ALEX; Room 272LEC Thur 02:30PM - 05:20PM; ALEX; Room 272,J. Kissick,10  /  10,0.50,Undergraduate
Winter 2023,Open,SART*4130*01 (3664) Drawing IV,Guelph,LAB Tues 02:30PM - 05:20PM; ALEX; Room 272LAB Thur 02:30PM - 05:20PM; ALEX; Room 272,J. Kissick,10  /  10,1.00,Undergraduate
Winter 2023,Open,SART*4200*01 (3665) Painting III,Guelph,LEC Mon 02:30PM - 05:20PM; ALEX; Room 282LEC Wed 02:30PM - 05:20PM; ALEX; Room 282,M. Tap,10  /  10,0.50,Undergraduate
Winter 2023,Open,SART*4240*01 (3666) Painting IV,Guelph,LAB Mon 02:30PM - 05:20PM; ALEX; Room 282LAB Wed 02:30PM - 05:20PM; ALEX; Room 282,M. Tap,10  /  10,1.00,Undergraduate
Winter 2023,Open,SART*4300*01 (3667) Sculpture III,Guelph,LAB Mon 02:30PM - 05:20PM; ZAV; Room 103LAB Wed 02:30PM - 05:20PM; ZAV; Room 103,S. Rechico,8  /  8,0.50,Undergraduate
Winter 2023,Open,SART*4330*01 (3668) Sculpture IV,Guelph,LAB Mon 02:30PM - 05:20PM; ZAV; Room 103LAB Wed 02:30PM - 05:20PM; ZAV; Room 103,S. Rechico,8  /  8,1.00,Undergraduate
Winter 2023,Open,SART*4410*01 (3669) Printmaking III,Guelph,LEC Mon 11:30AM - 02:20PM; Room TBA Room TBALEC Wed 11:30AM - 02:20PM; Room TBA Room TBA,K. MacDonald,8  /  8,0.50,Undergraduate
Winter 2023,Open,SART*4470*01 (3670) Printmaking IV,Guelph,LAB Mon 11:30AM - 02:20PM; Room TBA Room TBALAB Wed 11:30AM - 02:20PM; Room TBA Room TBA,K. MacDonald,8  /  8,1.00,Undergraduate
Winter 2023,Open,SART*4700*01 (3671) Photography III,Guelph,LEC Tues 11:30AM - 02:20PM; ZAV; Room 406LEC Thur 11:30AM - 02:20PM; ZAV; Room 406,TBA  TBA,8  /  8,0.50,Undergraduate
Winter 2023,Open,SART*4720*01 (3672) Photography IV,Guelph,LAB Tues 11:30AM - 02:20PM; ZAV; Room 406LAB Thur 11:30AM - 02:20PM; ZAV; Room 406,TBA  TBA,8  /  8,1.00,Undergraduate
Winter 2023,Open,SART*4760*01 (3673) Specialized Studio Practice II,Guelph,LAB Tues 07:00PM - 09:50PM; ALEX; Room 358LAB Thur 07:00PM - 09:50PM; ALEX; Room 358,R. Enright,16  /  16,1.00,Undergraduate
Winter 2023,Open,SART*4810*01 (3674) Experimental Studio III,Guelph,LEC Mon 11:30AM - 02:20PM; ZAV; Room 318LEC Wed 11:30AM - 02:20PM; ZAV; Room 318,D. Borsato,8  /  8,0.50,Undergraduate
Winter 2023,Open,SOAN*2112*01 (3675) Classical Theory,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; LA; Room 204,L. Hunter,140  /  140,0.50,Undergraduate
Winter 2023,Open,SOAN*2112*02 (3676) Classical Theory,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; LA; Room 204,L. Hunter,140  /  140,0.50,Undergraduate
Winter 2023,Open,SOAN*2120*01 (3677) Introductory Methods,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MACN; Room 105,TBA  TBA,240  /  240,0.50,Undergraduate
Winter 2023,Open,SOAN*3070*01 (3678) Qualitative ,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; MACS; Room 209,TBA  TBA,85  /  85,0.50,Undergraduate
Winter 2023,Open,SOAN*3070*02 (3679) Qualitative ,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ANNU; Room 156,J. Hristov,85  /  85,0.50,Undergraduate
Winter 2023,Open,SOAN*3380*01 (3681) Culture; Society; Nature,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MINS; Room 017,K. Gagne,45  /  45,0.50,Undergraduate
Winter 2023,Open,SOAN*4210*01 (3682) Indig,Guelph,LEC Thur 11:30AM - 02:20PM; MCKN; Room 521,J. Varghese,15  /  15,0.50,Undergraduate
Winter 2023,Open,SOAN*4230*01 (3683) Gender ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MACN; Room 202,L. Kowalchuk,25  /  25,0.50,Undergraduate
Winter 2023,Open,SOAN*4260*01 (3684) Migration; Inequality; Change,Guelph,LEC Tues 11:30AM - 02:20PM; ROZH; Room 109,S. Liinamaa,30  /  30,0.50,Undergraduate
Winter 2023,Open,SOAN*4320*01 (3685) Transition: School to Work,Guelph,LEC Tues 07:00PM - 09:50PM; ALEX; Room 309,TBA  TBA,30  /  30,0.50,Undergraduate
Winter 2023,Open,SOC*1100*01 (3686) Sociology,Guelph,LEC Mon; Wed; Fri 04:30PM - 05:20PM; WMEM; Room 103,J. Hristov,589  /  589,0.50,Undergraduate
Winter 2023,Open,SOC*1100*02 (3687) Sociology,Guelph,LEC Mon 07:00PM - 09:50PM; WMEM; Room 103,L. Hunter,450  /  450,0.50,Undergraduate
Winter 2023,Open,SOC*1500*01 (3688) Crime and Criminal Justice,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 101,S. Howells,375  /  375,0.50,Undergraduate
Winter 2023,Open,SOC*1500*02 (3689) Crime and Criminal Justice,Guelph,LEC Tues 07:00PM - 09:50PM; ROZH; Room 101,C. Tatham,375  /  375,0.50,Undergraduate
Winter 2023,Open,SOC*2070*01 (3690) Social Deviance,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; THRN; Room 1200,TBA  TBA,300  /  300,0.50,Undergraduate
Winter 2023,Open,SOC*2080*01 (3691) Rural Sociology,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MINS; Room 300,TBA  TBA,95  /  95,0.50,Undergraduate
Winter 2023,Open,SOC*2700*01 (3692) Criminological Theory,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; ALEX; Room 200,S. Howells,300  /  300,0.50,Undergraduate
Winter 2023,Open,SOC*2760*DE01 (3693) Homicide,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,400  /  400,0.50,Undergraduate
Winter 2023,Open,SOC*3410*01 (3694) Individual and Society,Guelph,LEC Mon 07:00PM - 09:50PM; MCKN; Room 115,M. Horgan,75  /  75,0.50,Undergraduate
Winter 2023,Open,SOC*3490*01 (3695) Law and Society,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ALEX; Room 100,P. Garcia,160  /  160,0.50,Undergraduate
Winter 2023,Open,SOC*3710*01 (3696) Youth Justice,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; RICH; Room 2520,R. Broll,180  /  180,0.50,Undergraduate
Winter 2023,Open,SOC*3730*01 (3697) Courts and Society,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; RICH; Room 2520,T. Ellialti Kose,180  /  180,0.50,Undergraduate
Winter 2023,Open,SOC*3950*01 (3698) Special Projects in Sociology,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
Winter 2023,Open,SOC*4010*01 (3699) Violence and Society,Guelph,LEC Wed 11:30AM - 02:20PM; MCKN; Room 223,TBA  TBA,60  /  60,0.50,Undergraduate
Winter 2023,Open,SOC*4200*01 (3700) Advanced Topics in Criminal Ju,Guelph,LEC Mon 07:00PM - 09:50PM; MACS; Room 121,C. Tatham,60  /  60,0.50,Undergraduate
Winter 2023,Open,SOC*4300*01 (3701) Theoretical ,Guelph,LEC Thur 02:30PM - 05:20PM; MACN; Room 202,M. Horgan,25  /  25,0.50,Undergraduate
Winter 2023,Open,SOC*4330*01 (3702) Miscarriages of Justice,Guelph,LEC Tues 02:30PM - 05:20PM; GRHM; Room 2302,TBA  TBA,20  /  20,1.00,Undergraduate
Winter 2023,Open,SOC*4350*01 (3703) Drugs and Society,Guelph,LEC Fri 11:30AM - 02:20PM; GRHM; Room 2302,TBA  TBA,20  /  20,1.00,Undergraduate
Winter 2023,Open,SOC*4410*01 (3704) Women; Work ,Guelph,LEC Thur 07:00PM - 09:50PM; ALEX; Room 309,TBA  TBA,30  /  30,0.50,Undergraduate
Winter 2023,Open,SOC*4430*01 (3705) Alt Social Possibilities,Guelph,LEC Wed 02:30PM - 05:20PM; ROZH; Room 107,S. Liinamaa,30  /  30,0.50,Undergraduate
Winter 2023,Open,SOC*4460*01 (3706) Adv Sem in Criminology,Guelph,LEC Mon 02:30PM - 05:20PM; MACN; Room 202,S. Howells,20  /  20,1.00,Undergraduate
Winter 2023,Open,SOC*4470*01 (3707) Youth in Conflict with Law,Guelph,LEC Wed 07:00PM - 09:50PM; CRSC; Room 101,C. Tatham,20  /  20,1.00,Undergraduate
Winter 2023,Open,SOC*4500*01 (3708) Crime and Social Exclusion,Guelph,LEC Thur 11:30AM - 02:20PM; MCKN; Room 119A,TBA  TBA,20  /  20,1.00,Undergraduate
Winter 2023,Open,SOC*4880*01 (3709) Special Projects in Sociology,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
Winter 2023,Open,SOC*4890*01 (3710) Special Projects in Sociology,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
Winter 2023,Open,SOC*4900*01 (3711) Honours Sociology Thesis I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
