Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Availablity/Capacity,Credits,Academic Level
Fall 2022,Closed,SART*2090*01 (9169) Drawing I,Guelph,LAB Wed 08:30AM - 11:20AM; ALEX; Room 185LAB Fri 08:30AM - 11:20AM; ALEX; Room 185,C. Giroux,0  /  18,0.50,Undergraduate
Fall 2022,Closed,SART*2200*01 (9170) Painting I,Guelph,LAB Tues 02:30PM - 05:20PM; ZAV; Room 312LAB Tues 02:30PM - 05:20PM; ZAV; Room 313LAB Thur 02:30PM - 05:20PM; ZAV; Room 312LAB Thur 02:30PM - 05:20PM; ZAV; Room 313,M. Tap,0  /  22,0.50,Undergraduate
Fall 2022,Closed,SART*2300*01 (9171) Sculpture I,Guelph,LAB Tues 02:30PM - 05:20PM; ZAV; Room 103LAB Thur 02:30PM - 05:20PM; ZAV; Room 103,E. Vincent,0  /  14,0.50,Undergraduate
Fall 2022,Closed,SART*2460*01 (9173) Printmaking I,Guelph,LAB Mon 11:30AM - 02:20PM; ZAV; Room 208LAB Wed 11:30AM - 02:20PM; ZAV; Room 208,K. Kozolanka,0  /  20,0.50,Undergraduate
Fall 2022,Closed,SART*2610*01 (9174) Photography I,Guelph,LAB Tues 11:30AM - 02:20PM; ZAV; Room 406LAB Thur 11:30AM - 02:20PM; ZAV; Room 406,J. Klie,0  /  15,0.50,Undergraduate
Fall 2022,Open,SART*2800*01 (9176) Experimental Studio I,Guelph,LAB Mon 02:30PM - 05:20PM; ZAV; Room 318LAB Wed 02:30PM - 05:20PM; ZAV; Room 318,E. McGeough,1  /  15,0.50,Undergraduate
Fall 2022,Closed,SART*3090*01 (9177) Drawing II,Guelph,LAB Tues 07:00PM - 09:50PM; ALEX; Room 185LAB Thur 07:00PM - 09:50PM; ALEX; Room 185,M. Tap,0  /  18,0.50,Undergraduate
Fall 2022,Open,SART*3200*01 (9178) Painting II,Guelph,LAB Mon 11:30AM - 02:20PM; ZAV; Room 312LAB Wed 11:30AM - 02:20PM; ZAV; Room 312,J. Kissick,3  /  19,0.50,Undergraduate
Fall 2022,Closed,SART*3300*01 (9179) Sculpture II,Guelph,LAB Mon 11:30AM - 02:20PM; ZAV; Room 103LAB Wed 11:30AM - 02:20PM; ZAV; Room 103,N. Kruger,0  /  14,0.50,Undergraduate
Fall 2022,Closed,SART*3600*01 (9180) Digital ,Guelph,LAB Tues 02:30PM - 05:20PM; ZAV; Room 406LAB Thur 02:30PM - 05:20PM; ZAV; Room 406,J. Klie,0  /  14,0.50,Undergraduate
Fall 2022,Open,SART*3660*01 (9181) Printmaking II,Guelph,LEC Tues 02:30PM - 05:20PM; ZAV; Room 208LEC Thur 02:30PM - 05:20PM; ZAV; Room 208,K. MacDonald,2  /  18,0.50,Undergraduate
Fall 2022,Open,SART*3770*01 (9182) Experimental Studio II,Guelph,LAB Mon 11:30AM - 02:20PM; ZAV; Room 318LAB Wed 11:30AM - 02:20PM; ZAV; Room 318,D. Borsato,5  /  8,0.50,Undergraduate
Fall 2022,Open,SART*3800*01 (9183) Experiential Learning I,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,19  /  20,0.50,Undergraduate
Fall 2022,Open,SART*3900*01 (9184) Experiential Learning II,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,20  /  20,0.50,Undergraduate
Fall 2022,Open,SART*4090*01 (9185) Drawing III,Guelph,LAB Mon 07:00PM - 09:50PM; ALEX; Room 272LAB Wed 07:00PM - 09:50PM; ALEX; Room 272,C. Khoury,1  /  14,0.50,Undergraduate
Fall 2022,Closed,SART*4130*01 (9186) Drawing IV,Guelph,LAB Mon 07:00PM - 09:50PM; ALEX; Room 272LAB Wed 07:00PM - 09:50PM; ALEX; Room 272,C. Khoury,0  /  4,1.00,Undergraduate
Fall 2022,Closed,SART*4200*01 (9187) Painting III,Guelph,LAB Mon 02:30PM - 05:20PM; ALEX; Room 282LAB Wed 02:30PM - 05:20PM; ALEX; Room 282,J. Kissick,0  /  18,0.50,Undergraduate
Fall 2022,Closed,SART*4240*01 (9188) Painting IV,Guelph,LAB Mon 02:30PM - 05:20PM; ALEX; Room 282LAB Wed 02:30PM - 05:20PM; ALEX; Room 282,J. Kissick,0  /  2,1.00,Undergraduate
Fall 2022,Open,SART*4300*01 (9189) Sculpture III,Guelph,LAB Mon 02:30PM - 05:20PM; ZAV; Room 103LAB Wed 02:30PM - 05:20PM; ZAV; Room 103,N. Kruger,1  /  10,0.50,Undergraduate
Fall 2022,Closed,SART*4330*01 (9190) Sculpture IV,Guelph,LAB Mon 02:30PM - 05:20PM; ZOOA; Room 103LAB Wed 02:30PM - 05:20PM; ZAV; Room 103,N. Kruger,0  /  4,1.00,Undergraduate
Fall 2022,Open,SART*4410*01 (9191) Printmaking III,Guelph,LAB Tues 11:30AM - 02:20PM; ZAV; Room 207LAB Thur 11:30AM - 02:20PM; ZAV; Room 207,K. MacDonald,4  /  11,0.50,Undergraduate
Fall 2022,Closed,SART*4470*01 (9192) Printmaking IV,Guelph,LAB Tues 11:30AM - 02:20PM; ZAV; Room 207LAB Thur 11:30AM - 02:20PM; ZAV; Room 207,K. MacDonald,0  /  5,1.00,Undergraduate
Fall 2022,Open,SART*4750*01 (9193) Specialized Studio Practice I,Guelph,LEC Tues 07:00PM - 09:50PM; ALEX; Room 358LEC Thur 07:00PM - 09:50PM; ALEX; Room 358,M. Pearce,6  /  18,1.00,Undergraduate
Fall 2022,Open,SART*4810*01 (9194) Experimental Studio III,Guelph,LEC Mon 11:30AM - 02:20PM; ZAV; Room 318LEC Wed 11:30AM - 02:20PM; ZAV; Room 318,D. Borsato,1  /  8,0.50,Undergraduate
Fall 2022,Open,SOAN*2111*01 (9195) Classical Theory,Guelph,LEC Mon; Wed; Fri 03:30PM - 04:20PM; LA; Room 204,L. Hunter,33  /  140,0.50,Undergraduate
Fall 2022,Closed,SOAN*2111*02 (9196) Classical Theory,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; LA; Room 204,L. Hunter,0  /  140,0.50,Undergraduate
Fall 2022,Closed,SOAN*2120*01 (9197) Introductory Methods,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ROZH; Room 103,D. Green,0  /  180,0.50,Undergraduate
Fall 2022,Open,SOAN*2120*02 (9198) Introductory Methods,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; ALEX; Room 100,V. Fritz,4  /  180,0.50,Undergraduate
Fall 2022,Open,SOAN*2290*01 (9199) Identities ,Guelph,LEC Tues 07:00PM - 09:50PM; CRSC; Room 116,S. Adekola,27  /  70,0.50,Undergraduate
Fall 2022,Closed,SOAN*2400*01 (9200) Introduction to Gender Systems,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MACS; Room 209EXAM Thur 08:30AM - 10:30AM; Room TBA Room TBA,P. Garcia,0  /  100,0.50,Undergraduate
Fall 2022,Open,SOAN*3040*01 (9201) Globalization; Work ,Guelph,LEC Thur 07:00PM - 09:50PM; ALEX; Room 218,D. Rose,23  /  55,0.50,Undergraduate
Fall 2022,Closed,SOAN*3100*01 (9202) Gender Perspectives/Families,Guelph,LEC Tues 07:00PM - 09:50PM; CRSC; Room 117,J. Linares,0  /  70,0.50,Undergraduate
Fall 2022,Open,SOAN*3120*0101 (9203) Quantitative Methods,Guelph,LEC Mon; Wed 04:30PM - 05:20PM; ALEX; Room 100SEM Mon 09:30AM - 10:20AM; MINS; Room 101,R. Broll,2  /  25,0.50,Undergraduate
Fall 2022,Closed,SOAN*3120*0102 (9204) Quantitative Methods,Guelph,LEC Mon; Wed 04:30PM - 05:20PM; ALEX; Room 100SEM Mon 11:30AM - 12:20PM; MINS; Room 128,R. Broll,0  /  25,0.50,Undergraduate
Fall 2022,Closed,SOAN*3120*0103 (9205) Quantitative Methods,Guelph,LEC Mon; Wed 04:30PM - 05:20PM; ALEX; Room 100SEM Tues 10:30AM - 11:20AM; ANNU; Room 306,R. Broll,0  /  25,0.50,Undergraduate
Fall 2022,Closed,SOAN*3120*0104 (9206) Quantitative Methods,Guelph,LEC Mon; Wed 04:30PM - 05:20PM; ALEX; Room 100SEM Tues 02:30PM - 03:20PM; MINS; Room 128,R. Broll,0  /  25,0.50,Undergraduate
Fall 2022,Closed,SOAN*3120*0105 (9207) Quantitative Methods,Guelph,LEC Mon; Wed 04:30PM - 05:20PM; ALEX; Room 100SEM Wed 11:30AM - 12:20PM; MCKN; Room 315,R. Broll,0  /  25,0.50,Undergraduate
Fall 2022,Closed,SOAN*3120*0106 (9208) Quantitative Methods,Guelph,LEC Mon; Wed 04:30PM - 05:20PM; ALEX; Room 100SEM Wed 02:30PM - 03:20PM; ALEX; Room 309,R. Broll,0  /  25,0.50,Undergraduate
Fall 2022,Open,SOAN*3120*0107 (9209) Quantitative Methods,Guelph,LEC Mon; Wed 04:30PM - 05:20PM; ALEX; Room 100SEM Thur 02:30PM - 03:20PM; ROZH; Room 107,R. Broll,1  /  25,0.50,Undergraduate
Fall 2022,Closed,SOAN*3120*0208 (9210) Quantitative Methods,Guelph,LEC Wed 12:30PM - 01:20PM; ALEX; Room 100SEM Mon 10:30AM - 11:20AM; MACS; Room 301,R. Broll,0  /  25,0.50,Undergraduate
Fall 2022,Open,SOAN*3120*0209 (9211) Quantitative Methods,Guelph,LEC Wed 12:30PM - 01:20PM; ALEX; Room 100SEM Mon 02:30PM - 03:20PM; MACS; Room 301,R. Broll,3  /  25,0.50,Undergraduate
Fall 2022,Open,SOAN*3120*0210 (9212) Quantitative Methods,Guelph,LEC Wed 12:30PM - 01:20PM; ALEX; Room 100SEM Tues 09:30AM - 10:20AM; ANNU; Room 306,R. Broll,11  /  25,0.50,Undergraduate
Fall 2022,Open,SOAN*3120*0211 (9213) Quantitative Methods,Guelph,LEC Wed 12:30PM - 01:20PM; ALEX; Room 100SEM Tues 11:30AM - 12:20PM; MACS; Room 301,R. Broll,7  /  25,0.50,Undergraduate
Fall 2022,Closed,SOAN*3120*0212 (9214) Quantitative Methods,Guelph,LEC Wed 12:30PM - 01:20PM; ALEX; Room 100SEM Wed 10:30AM - 11:20AM; ROZH; Room 108,R. Broll,0  /  25,0.50,Undergraduate
Fall 2022,Open,SOAN*3120*0213 (9215) Quantitative Methods,Guelph,LEC Wed 12:30PM - 01:20PM; ALEX; Room 100SEM Wed 03:30PM - 04:20PM; MCKN; Room 314,R. Broll,13  /  25,0.50,Undergraduate
Fall 2022,Open,SOAN*3120*0214 (9216) Quantitative Methods,Guelph,LEC Wed 12:30PM - 01:20PM; ALEX; Room 100SEM Thur 11:30AM - 12:20PM; ANNU; Room 306,R. Broll,16  /  25,0.50,Undergraduate
Fall 2022,Open,SOAN*3240*01 (9217) Gender ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; CRSC; Room 117,L. Kowalchuk,22  /  70,0.50,Undergraduate
Fall 2022,Open,SOAN*3680*01 (9218) Perspectives on Development,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; AD-S; Room VIRTUAL,J. Hristov,4  /  50,0.50,Undergraduate
Fall 2022,Closed,SOAN*4250*01 (9219) Energy and Society,Guelph,LEC Wed 07:00PM - 09:50PM; CRSC; Room 403,J. Ferguson,0  /  30,0.50,Undergraduate
Fall 2022,Closed,SOC*1100*01 (9220) Sociology,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ROZH; Room 101 ,D. Behnke,0  /  400,0.50,Undergraduate
Fall 2022,Closed,SOC*1100*02 (9221) Sociology,Guelph,LEC Thur 07:00PM - 09:50PM; ROZH; Room 104,M. Horgan,0  /  550,0.50,Undergraduate
Fall 2022,Closed,SOC*1500*01 (9222) Crime and Criminal Justice,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; ROZH; Room 104EXAM Mon 07:00PM - 09:00PM; Room TBA Room TBA,D. Behnke,0  /  450,0.50,Undergraduate
Fall 2022,Closed,SOC*1500*02 (9223) Crime and Criminal Justice,Guelph,LEC Tues 07:00PM - 09:50PM; WMEM; Room 103EXAM Mon 07:00PM - 09:00PM; Room TBA Room TBA,D. Behnke,0  /  450,0.50,Undergraduate
Fall 2022,Closed,SOC*2010*01 (9224) Canadian Society,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; MINS; Room 106,M. Follert,0  /  60,0.50,Undergraduate
Fall 2022,Open,SOC*2070*01 (9225) Social Deviance,Guelph,LEC Thur 07:00PM - 09:50PM; AD-S; Room VIRTUALEXAM Sat 02:30PM - 04:30PM; Room TBA Room TBA,TBA  TBA,51  /  250,0.50,Undergraduate
Fall 2022,Closed,SOC*2280*01 (9226) Society; Knowledge Sys ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 029,J. Varghese,0  /  70,0.50,Undergraduate
Fall 2022,Closed,SOC*2390*01 (9227) Class and Stratification,Guelph,LEC Wed 07:00PM - 09:50PM; LA; Room 204,S. Liinamaa,0  /  140,0.50,Undergraduate
Fall 2022,Open,SOC*2700*01 (9228) Criminological Theory,Guelph,LEC Mon 07:00PM - 09:50PM; ALEX; Room 200,S. Howells,66  /  300,0.50,Undergraduate
Fall 2022,Closed,SOC*2760*DE01 (9229) Homicide,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,J. Ferguson,0  /  400,0.50,Undergraduate
Fall 2022,Open,SOC*3310*01 (9230) Contemporary Theory,Guelph,LEC Mon; Wed; Fri 03:30PM - 04:20PM; ALEX; Room 100,D. Ray,8  /  140,0.50,Undergraduate
Fall 2022,Closed,SOC*3710*01 (9231) Youth Justice,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; RICH; Room 2520EXAM Wed 11:30AM - 01:30PM; Room TBA Room TBA,W. O,0  /  200,0.50,Undergraduate
Fall 2022,Open,SOC*3740*01 (9232) Corrections and Penology,Guelph,LEC Mon 07:00PM - 09:50PM; MACN; Room 105,C. Tatham,41  /  220,0.50,Undergraduate
Fall 2022,Closed,SOC*3750*01 (9233) Police in Society,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; AD-S; Room VIRTUALEXAM Fri 07:00PM - 09:00PM; Room TBA Room TBA,TBA  TBA,0  /  148,0.50,Undergraduate
Fall 2022,Open,SOC*3850*01 (9234) Seminar in Sociology,Guelph,LEC Wed 11:30AM - 02:20PM; MCKN; Room 305,J. Varghese,8  /  35,0.50,Undergraduate
Fall 2022,Open,SOC*3950*01 (9235) Special Projects in Sociology,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
Fall 2022,Closed,SOC*4010*01 (9236) Violence and Society,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; MCKN; Room 121,T. Ellialti Kose,0  /  60,0.50,Undergraduate
Fall 2022,Closed,SOC*4010*02 (0233) Violence and Society,Guelph,LEC Thur 07:00PM - 09:50PM; MCKN; Room 223EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,N. Dubeski,0  /  60,0.50,Undergraduate
Fall 2022,Closed,SOC*4030*01 (9237) Advanced Topics in Criminology,Guelph,LEC Mon; Wed 02:30PM - 03:50PM; MCKN; Room 223,T. Ellialti Kose,0  /  60,0.50,Undergraduate
Fall 2022,Closed,SOC*4140*01 (9238) Victimology,Guelph,LEC Tues 02:30PM - 05:20PM; MCKN; Room 119,J. Ferguson,0  /  20,1.00,Undergraduate
Fall 2022,Closed,SOC*4150*01 (9239) Youth and Violence,Guelph,LEC Wed 02:30PM - 05:20PM; MCKN; Room 313,S. Howells,0  /  20,1.00,Undergraduate
Fall 2022,Closed,SOC*4170*01 (9240) Viol Against Women/Gendered,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; GRHM; Room 2302,P. Garcia,0  /  20,1.00,Undergraduate
Fall 2022,Closed,SOC*4320*01 (9241) Adv Sem in Criminal Justice,Guelph,LEC Wed 07:00PM - 09:50PM; CRSC; Room 101,C. Tatham,0  /  20,1.00,Undergraduate
Fall 2022,Closed,SOC*4340*01 (9242) Women ,Guelph,LEC Thur 02:30PM - 05:20PM; MCKN; Room 119,M. Wrathall,0  /  20,1.00,Undergraduate
Fall 2022,Closed,SOC*4410*01 (9243) Women; Work ,Guelph,LEC Tues 07:00PM - 09:50PM; ALEX; Room 309,D. Rose,0  /  30,0.50,Undergraduate
Fall 2022,Closed,SOC*4420*01 (9244) Sociology of Food,Guelph,LEC Mon 07:00PM - 09:50PM; AD-S; Room VIRTUAL,K. MacDonald,0  /  30,0.50,Undergraduate
Fall 2022,Closed,SOC*4480*01 (9245) Moral Regulation,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 306,A. Hathaway,0  /  20,1.00,Undergraduate
Fall 2022,Closed,SOC*4490*01 (9246) Adv Theory ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; CRSC; Room 101,W. O,0  /  20,1.00,Undergraduate
Fall 2022,Open,SOC*4880*01 (9247) Special Projects in Sociology,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,2  /  5,0.50,Undergraduate
Fall 2022,Open,SOC*4890*01 (9248) Special Projects in Sociology,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
Fall 2022,Open,SOC*4900*01 (9249) Honours Sociology Thesis I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
Fall 2022,Open,SOC*4910*01 (9250) Honours Sociology Thesis II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
Fall 2022,Open,SOC*6070*01 (9251) Sociological Theory,Guelph,LEC Mon 11:30AM - 02:20PM; MCKN; Room 059,S. Liinamaa,2  /  12,0.50,Graduate
Fall 2022,Open,SOC*6140*01 (9252) Qualitative Research Methods,Guelph,LEC Thur 11:30AM - 02:20PM; MCKN; Room 119,E. Nelson,5  /  12,0.50,Graduate
Fall 2022,Open,SOC*6460*01 (9253) Gender ,Guelph,LEC Mon 07:00PM - 09:50PM; MCKN; Room 119,R. Sylvain,4  /  5,0.50,Graduate
Fall 2022,Open,SOC*6520*01 (9254) Social Movements,Guelph,LEC Tues 02:30PM - 05:20PM; ANNU; Room 002,L. Kowalchuk,3  /  8,0.50,Graduate
Fall 2022,Open,SOC*6550*01 (9255) Topics in Theory ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Fall 2022,Open,SOC*6600*01 (9256) Reading Course,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Fall 2022,Open,SOC*6660*01 (9257) Major Paper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,3  /  5,1.00,Graduate
Fall 2022,Open,SOC*6700*01 (9258) Proseminar,Guelph,LEC Fri 11:30AM - 02:20PM; ALEX; Room 028,TBA  TBA,4  /  7,0.00,Graduate
Fall 2022,Open,SOC*6750*01 (9259) PhD Professional Seminar,Guelph,LEC Fri 11:30AM - 02:20PM; ALEX; Room 028,TBA  TBA,4  /  7,0.50,Graduate
Fall 2022,Open,SOC*6800*01 (9260) Adv Top in Sociological Theory,Guelph,LEC Tues 11:30AM - 02:20PM; MCKN; Room 119,M. Horgan,5  /  8,0.50,Graduate
Fall 2022,Open,SOC*6810*01 (9261) Reading Course,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Fall 2022,Open,SOC*6820*01 (9262) Directed Readings,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Fall 2022,Open,SOPR*6000*01 (9263) Soc Prac ,Guelph,LEC Thur 11:30AM - 02:20PM; MCKN; Room 034A,J. Gruson,4  /  10,0.50,Graduate
Fall 2022,Open,SOPR*6100*01 (9264) Research ,Guelph,LEC Wed 11:30AM - 02:20PM; MCKN; Room 800C,L. Levac,6  /  10,0.50,Graduate
Fall 2022,Open,SOPR*6200*01 (9265) Methodologies Lab,Guelph,LEC Wed 08:30AM - 11:20AM; MCKN; Room 059,I. Mundel,9  /  15,0.50,Graduate
Fall 2022,Closed,SPAN*1100*0101 (9266) Introductory Spanish I,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; THRN; Room 1307LAB Tues; Thur 09:30AM - 10:20AM; MCKN; Room 310EXAM Thur 08:30AM - 10:30AM; Room TBA Room TBA,E. Hamlyn,0  /  25,0.50,Undergraduate
Fall 2022,Closed,SPAN*1100*0102 (9267) Introductory Spanish I,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; THRN; Room 1307LAB Tues; Thur 10:30AM - 11:20AM; MCKN; Room 314EXAM Thur 08:30AM - 10:30AM; Room TBA Room TBA,E. Hamlyn,0  /  25,0.50,Undergraduate
Fall 2022,Closed,SPAN*1100*0103 (9268) Introductory Spanish I,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; THRN; Room 1307LAB Wed; Fri 09:30AM - 10:20AM; MCKN; Room 316EXAM Thur 08:30AM - 10:30AM; Room TBA Room TBA,E. Hamlyn,0  /  25,0.50,Undergraduate
Fall 2022,Closed,SPAN*1100*0104 (9269) Introductory Spanish I,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; THRN; Room 1307LAB Wed; Fri 10:30AM - 11:20AM; MACS; Room 301EXAM Thur 08:30AM - 10:30AM; Room TBA Room TBA,E. Hamlyn,0  /  25,0.50,Undergraduate
Fall 2022,Closed,SPAN*1100*DE01 (9270) Introductory Spanish I,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,L. L,0  /  150,0.50,Undergraduate
Fall 2022,Open,SPAN*1110*0101 (9271) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MINS; Room 017LAB Mon 12:30PM - 01:20PM; MCKN; Room 521EXAM Wed 08:30AM - 10:30AM; Room TBA Room TBA,E. Hamlyn,1  /  10,0.50,Undergraduate
Fall 2022,Open,SPAN*1110*0102 (9272) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MINS; Room 017LAB Tues 09:30AM - 10:20AM; MCKN; Room 261EXAM Wed 08:30AM - 10:30AM; Room TBA Room TBA,E. Hamlyn,4  /  10,0.50,Undergraduate
Fall 2022,Open,SPAN*1110*0103 (9273) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MINS; Room 017LAB Thur 11:30AM - 12:20PM; MCKN; Room 059EXAM Wed 08:30AM - 10:30AM; Room TBA Room TBA,E. Hamlyn,1  /  10,0.50,Undergraduate
Fall 2022,Open,SPAN*2000*0101 (9274) Intermediate Spanish I,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 235LAB Tues 12:30PM - 01:20PM; MCKN; Room 059,G. Yovanovich,4  /  15,0.50,Undergraduate
Fall 2022,Open,SPAN*2000*0102 (9275) Intermediate Spanish I,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 235LAB Wed 11:30AM - 12:20PM; MCKN; Room 034A,G. Yovanovich,2  /  15,0.50,Undergraduate
Fall 2022,Open,SPAN*2000*0103 (9276) Intermediate Spanish I,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 235LAB Thur 01:30PM - 02:20PM; MCKN; Room 059,G. Yovanovich,5  /  15,0.50,Undergraduate
Fall 2022,Open,SPAN*2040*01 (9277) Culture of Spain,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ROZH; Room 109EXAM Fri 08:30AM - 10:30AM; Room TBA Room TBA,L. L,16  /  25,0.50,Undergraduate
Fall 2022,Open,SPAN*3230*01 (9278) Literature and Arts II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MCKN; Room 311,S. Henighan,17  /  20,0.50,Undergraduate
Fall 2022,Open,SPAN*3240*01 (9279) Topics in Hispanic Linguistics,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; GRHM; Room 2302,R. Gomez,2  /  5,0.50,Undergraduate
Fall 2022,Open,STAT*2040*01 (9280) Statistics I,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; WMEM; Room 103EXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,C. Gan,67  /  570,0.50,Undergraduate
Fall 2022,Closed,STAT*2040*DE01 (9281) Statistics I,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBAEXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,N. Mohammad,0  /  200,0.50,Undergraduate
Fall 2022,Open,STAT*2050*01 (9282) Statistics II,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; ROZH; Room 103EXAM Wed 11:30AM - 01:30PM; Room TBA Room TBA,L. Deeth,62  /  200,0.50,Undergraduate
Fall 2022,Open,STAT*2060*01 (9283) Stats for Business Decisions,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; THRN; Room 1200EXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,C. Bilayi,38  /  300,0.50,Undergraduate
Fall 2022,Open,STAT*2060*02 (9284) Stats for Business Decisions,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; ROZH; Room 103EXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,C. Bilayi,1  /  200,0.50,Undergraduate
Fall 2022,Open,STAT*2080*01 (9285) Intro Applied Statistics I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; MACN; Room 105EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,G. Darlington,46  /  250,0.50,Undergraduate
Fall 2022,Open,STAT*2120*01 (9286) Prob ,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; MACN; Room 113EXAM Fri 11:30AM - 01:30PM; Room TBA Room TBA,G. Richards,8  /  148,0.50,Undergraduate
Fall 2022,Open,STAT*3100*01 (9287) Intro Mathematical Stats I,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MACS; Room 209EXAM Thur 08:30AM - 10:30AM; Room TBA Room TBA,W. Balka,52  /  100,0.50,Undergraduate
Fall 2022,Open,STAT*3210*01 (9288) Experimental Design,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; MCKN; Room 227EXAM Thur 11:30AM - 01:30PM; Room TBA Room TBA,G. Umphrey,15  /  50,0.50,Undergraduate
Fall 2022,Open,STAT*3240*01 (9289) Applied Regression Analysis,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; GFTC; Room 241EXAM Mon 11:30AM - 01:30PM; Room TBA Room TBA,W. Balka,18  /  60,0.50,Undergraduate
Fall 2022,Open,STAT*4000*01 (9290) Statistical Computing,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; MACS; Room 301,L. Deeth,9  /  23,0.50,Undergraduate
Fall 2022,Closed,STAT*4000*AU01 (0507) Statistical Computing,Guelph,,TBA  TBA,0  /  0,0.00,Undergraduate
Fall 2022,Open,STAT*4350*01 (9291) Appl Multivar Stat Methods,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; MINS; Room 128EXAM Mon 08:30AM - 10:30AM; Room TBA Room TBA,C. Bilayi,7  /  15,0.50,Undergraduate
Fall 2022,Open,STAT*4360*01 (9292) Applied Time Series Analysis,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MINS; Room 101EXAM Fri 08:30AM - 10:30AM; Room TBA Room TBA,A. Desmond,8  /  13,0.50,Undergraduate
